Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,Updated,Updated by owner,Name,Description,Highlighted
Developer,int:Elizabeth Mcmillan,int:Principal Python Developer,elizabeth.mcmillan@example.org,elizabethmcmillan,ext_1d574941,1d574941,cv_1d574941,+1-688-839-2053x021,(766)793-8011x848,2001,Data Engineering,India,Norwegian,2024-11-15,2026-02-05,Developer,High-level role on multiple projects.,True
Architect,int:Dennis Wilson,int:Consultant Scrum Master,dennis.wilson@example.org,denniswilson,ext_657d64d8,657d64d8,cv_657d64d8,339-337-6904x268,745.918.4894x76973,1975,Delivery Management,India,Danish,2024-05-28,2026-01-13,Architect,High-level role on multiple projects.,True
Analyst,int:Dennis Wilson,int:Consultant Scrum Master,dennis.wilson@example.org,denniswilson,ext_657d64d8,657d64d8,cv_657d64d8,339-337-6904x268,745.918.4894x76973,1975,Delivery Management,India,Danish,2025-01-09,2025-05-31,Analyst,,True
Manager,int:Daniel Tran,int:Senior MLOps Engineer,daniel.tran@example.org,danieltran,ext_60641af3,60641af3,cv_60641af3,+1-279-607-1416x33565,741.765.1827,1988,Data Engineering,Spain,Danish,2025-01-02,2024-06-04,Manager,,False
Architect,int:Daniel Tran,int:Senior MLOps Engineer,daniel.tran@example.org,danieltran,ext_60641af3,60641af3,cv_60641af3,+1-279-607-1416x33565,741.765.1827,1988,Data Engineering,Spain,Danish,2024-10-04,2024-05-17,Architect,High-level role on multiple projects.,False
Tech Lead,int:Joseph Jacobs,int:Principal AWS Engineer,joseph.jacobs@example.com,josephjacobs,ext_f6efadd2,f6efadd2,cv_f6efadd2,694.523.7333,933.295.2111,1977,Cloud Engineering,India,British,2025-03-04,2024-07-19,Tech Lead,High-level role on multiple projects.,False
Architect,int:Joseph Jacobs,int:Principal AWS Engineer,joseph.jacobs@example.com,josephjacobs,ext_f6efadd2,f6efadd2,cv_f6efadd2,694.523.7333,933.295.2111,1977,Cloud Engineering,India,British,2024-12-15,2024-04-28,Architect,High-level role on multiple projects.,False
Developer,int:Jennifer Harris,int:Associate Frontend Engineer,jennifer.harris@example.org,jenniferharris,ext_30185869,30185869,cv_30185869,001-880-575-9579x47284,001-392-908-6780x85627,1979,Software Engineering,Australia,British,2025-05-31,2025-09-15,Developer,High-level role on multiple projects.,False
Developer,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,2025-08-11,2024-11-17,Developer,High-level role on multiple projects.,False
Architect,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,2025-03-19,2026-02-03,Architect,High-level role on multiple projects.,True
Manager,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_a2349b67,a2349b67,cv_a2349b67,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,2025-07-29,2024-04-08,Manager,High-level role on multiple projects.,False
Manager,int:Tracy Whitehead,int:Principal Databricks Engineer,tracy.whitehead@example.com,tracywhitehead,ext_095d8aba,095d8aba,cv_095d8aba,001-829-531-4386,(727)902-6728,1973,Data Engineering,Ireland,Swedish,2024-10-31,2024-08-11,Manager,High-level role on multiple projects.,True
Architect,int:Tracy Whitehead,int:Principal Databricks Engineer,tracy.whitehead@example.com,tracywhitehead,ext_095d8aba,095d8aba,cv_095d8aba,001-829-531-4386,(727)902-6728,1973,Data Engineering,Ireland,Swedish,2026-03-03,2024-07-30,Architect,High-level role on multiple projects.,True
Analyst,int:Tracy Whitehead,int:Principal Databricks Engineer,tracy.whitehead@example.com,tracywhitehead,ext_095d8aba,095d8aba,cv_095d8aba,001-829-531-4386,(727)902-6728,1973,Data Engineering,Ireland,Swedish,2025-11-14,2024-04-03,Analyst,,False
Developer,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_2fe5acea,2fe5acea,cv_2fe5acea,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,2025-04-10,2025-10-12,Developer,High-level role on multiple projects.,True
Tech Lead,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_2fe5acea,2fe5acea,cv_2fe5acea,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,2025-11-17,2025-06-20,Tech Lead,High-level role on multiple projects.,True
Architect,int:Rodney Hill,int:Associate C# Developer,rodney.hill@example.org,rodneyhill,ext_82750495,82750495,cv_82750495,001-745-858-7716x94722,+1-899-661-1253x5544,1983,Software Engineering,Australia,Norwegian,2024-08-28,2024-12-29,Architect,High-level role on multiple projects.,False
Analyst,int:Adam Wise,int:Lead Data Engineer,adam.wise@example.org,adamwise,ext_9ea4028d,9ea4028d,cv_9ea4028d,359.587.6220x234,(861)311-7800,1981,Data Engineering,United Kingdom,Polish,2025-04-16,2026-02-08,Analyst,High-level role on multiple projects.,False
Tech Lead,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_ab2a9f3d,ab2a9f3d,cv_ab2a9f3d,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,2025-09-22,2024-10-22,Tech Lead,High-level role on multiple projects.,False
Analyst,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_ab2a9f3d,ab2a9f3d,cv_ab2a9f3d,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,2026-01-01,2025-07-30,Analyst,High-level role on multiple projects.,False
Developer,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_ab2a9f3d,ab2a9f3d,cv_ab2a9f3d,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,2025-09-23,2024-04-22,Developer,High-level role on multiple projects.,True
Manager,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_17077af7,17077af7,cv_17077af7,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,2025-08-16,2026-02-10,Manager,High-level role on multiple projects.,False
Analyst,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_17077af7,17077af7,cv_17077af7,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,2025-05-20,2024-12-13,Analyst,High-level role on multiple projects.,False
Developer,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_17077af7,17077af7,cv_17077af7,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,2026-02-21,2025-09-24,Developer,High-level role on multiple projects.,True
Tech Lead,int:Ronald Smith,int:Senior Backend Engineer,ronald.smith@mail.test,ronaldsmith,ext_1470ba4f,1470ba4f,cv_1470ba4f,(547)280-7740x649,+1-853-868-6632,1987,Software Engineering,Ireland,Polish,2025-12-14,2025-04-01,Tech Lead,High-level role on multiple projects.,False
Manager,int:Ronald Smith,int:Senior Backend Engineer,ronald.smith@mail.test,ronaldsmith,ext_1470ba4f,1470ba4f,cv_1470ba4f,(547)280-7740x649,+1-853-868-6632,1987,Software Engineering,Ireland,Polish,2024-07-05,2025-04-17,Manager,High-level role on multiple projects.,True
Architect,int:Charles Ware,int:Senior Databricks Engineer,charles.ware@example.com,charlesware,ext_405b1776,405b1776,cv_405b1776,641.863.8944,612.924.1797,1992,Data Engineering,Ireland,Polish,2025-09-25,2025-09-20,Architect,High-level role on multiple projects.,True
Developer,int:Charles Ware,int:Senior Databricks Engineer,charles.ware@example.com,charlesware,ext_405b1776,405b1776,cv_405b1776,641.863.8944,612.924.1797,1992,Data Engineering,Ireland,Polish,2025-04-14,2024-06-19,Developer,High-level role on multiple projects.,True
Architect,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_21a4c0ea,21a4c0ea,cv_21a4c0ea,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,2025-01-25,2024-08-10,Architect,High-level role on multiple projects.,False
Manager,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_21a4c0ea,21a4c0ea,cv_21a4c0ea,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,2025-09-25,2025-05-26,Manager,High-level role on multiple projects.,True
Manager,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_1a497185,1a497185,cv_1a497185,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,2024-11-10,2025-08-12,Manager,High-level role on multiple projects.,False
Manager,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_932e5ed2,932e5ed2,cv_932e5ed2,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,2025-04-26,2025-11-30,Manager,High-level role on multiple projects.,True
Tech Lead,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_932e5ed2,932e5ed2,cv_932e5ed2,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,2025-07-18,2024-05-23,Tech Lead,High-level role on multiple projects.,False
Tech Lead,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_ea30a78b,ea30a78b,cv_ea30a78b,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,2025-05-14,2026-03-14,Tech Lead,,True
Developer,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_ee0fbf09,ee0fbf09,cv_ee0fbf09,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,2024-04-25,2026-02-04,Developer,High-level role on multiple projects.,True
Architect,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_ee0fbf09,ee0fbf09,cv_ee0fbf09,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,2025-04-28,2024-12-21,Architect,High-level role on multiple projects.,False
Analyst,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_70fe625e,70fe625e,cv_70fe625e,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,2025-10-11,2024-11-25,Analyst,High-level role on multiple projects.,False
Manager,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_70fe625e,70fe625e,cv_70fe625e,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,2024-09-18,2025-05-27,Manager,High-level role on multiple projects.,False
Architect,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_70fe625e,70fe625e,cv_70fe625e,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,2024-04-21,2025-02-01,Architect,High-level role on multiple projects.,True
Tech Lead,int:John Garcia,int:Consultant Analytics Engineer,john.garcia@example.com,johngarcia,ext_5bfd9c00,5bfd9c00,cv_5bfd9c00,910.622.0317x31096,9532910371,1989,Data Engineering,Ireland,Danish,2024-06-30,2024-08-21,Tech Lead,High-level role on multiple projects.,False
Tech Lead,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_72a377f1,72a377f1,cv_72a377f1,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,2025-03-25,2025-05-18,Tech Lead,High-level role on multiple projects.,False
Developer,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d08187c4,d08187c4,cv_d08187c4,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,2024-07-21,2025-10-13,Developer,High-level role on multiple projects.,True
Architect,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d08187c4,d08187c4,cv_d08187c4,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,2025-06-09,2025-06-28,Architect,High-level role on multiple projects.,False
Analyst,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_1fdb04d2,1fdb04d2,cv_1fdb04d2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,2025-01-24,2026-03-13,Analyst,High-level role on multiple projects.,True
Architect,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_b187fb95,b187fb95,cv_b187fb95,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,2025-06-30,2025-12-31,Architect,High-level role on multiple projects.,True
Developer,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_b187fb95,b187fb95,cv_b187fb95,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,2024-12-14,2024-05-12,Developer,,True
Tech Lead,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_b187fb95,b187fb95,cv_b187fb95,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,2026-01-02,2024-10-29,Tech Lead,High-level role on multiple projects.,False
Developer,int:Lisa Keith,int:Consultant Kubernetes Engineer,lisa.keith@example.com,lisakeith,ext_2c3beb8d,2c3beb8d,cv_2c3beb8d,001-755-466-1390x60480,883-420-6799x81364,1973,Cloud Engineering,United Kingdom,Swedish,2025-02-20,2025-08-10,Developer,High-level role on multiple projects.,True
Architect,int:Lisa Keith,int:Consultant Kubernetes Engineer,lisa.keith@example.com,lisakeith,ext_2c3beb8d,2c3beb8d,cv_2c3beb8d,001-755-466-1390x60480,883-420-6799x81364,1973,Cloud Engineering,United Kingdom,Swedish,2025-06-23,2025-03-09,Architect,High-level role on multiple projects.,False
Analyst,int:Lisa Keith,int:Consultant Kubernetes Engineer,lisa.keith@example.com,lisakeith,ext_2c3beb8d,2c3beb8d,cv_2c3beb8d,001-755-466-1390x60480,883-420-6799x81364,1973,Cloud Engineering,United Kingdom,Swedish,2025-11-13,2025-12-29,Analyst,High-level role on multiple projects.,True
Architect,int:Angel Doyle,int:Senior Project Manager,angel.doyle@example.com,angeldoyle,ext_f58bead8,f58bead8,cv_f58bead8,(351)879-0864,562.527.8376x93898,1988,Delivery Management,United Kingdom,Polish,2024-10-29,2025-10-05,Architect,High-level role on multiple projects.,True
Analyst,int:Angel Doyle,int:Senior Project Manager,angel.doyle@example.com,angeldoyle,ext_f58bead8,f58bead8,cv_f58bead8,(351)879-0864,562.527.8376x93898,1988,Delivery Management,United Kingdom,Polish,2024-09-04,2024-11-23,Analyst,High-level role on multiple projects.,False
Analyst,int:Martin Galvan,int:Senior Scrum Master,martin.galvan@example.com,martingalvan,ext_0d92bd79,0d92bd79,cv_0d92bd79,746-759-1166,955.490.4259,1973,Delivery Management,Ireland,Danish,2025-08-11,2025-12-28,Analyst,High-level role on multiple projects.,False
Developer,int:Martin Galvan,int:Senior Scrum Master,martin.galvan@example.com,martingalvan,ext_0d92bd79,0d92bd79,cv_0d92bd79,746-759-1166,955.490.4259,1973,Delivery Management,Ireland,Danish,2025-09-29,2025-12-25,Developer,High-level role on multiple projects.,False
Architect,int:Martin Galvan,int:Senior Scrum Master,martin.galvan@example.com,martingalvan,ext_0d92bd79,0d92bd79,cv_0d92bd79,746-759-1166,955.490.4259,1973,Delivery Management,Ireland,Danish,2025-04-26,2024-11-14,Architect,High-level role on multiple projects.,True
Analyst,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_2c677b8f,2c677b8f,cv_2c677b8f,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,2024-06-28,2025-07-22,Analyst,High-level role on multiple projects.,True
Developer,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_2c677b8f,2c677b8f,cv_2c677b8f,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,2025-06-25,2025-10-19,Developer,,False
Manager,int:Lisa Adams,int:Principal .NET Engineer,lisa.adams@mail.test,lisaadams,ext_46530ddb,46530ddb,cv_46530ddb,001-606-298-0420x439,301.764.5104x636,1999,Software Engineering,Ireland,British,2025-08-26,2024-07-08,Manager,High-level role on multiple projects.,False
Analyst,int:Lisa Adams,int:Principal .NET Engineer,lisa.adams@mail.test,lisaadams,ext_46530ddb,46530ddb,cv_46530ddb,001-606-298-0420x439,301.764.5104x636,1999,Software Engineering,Ireland,British,2025-09-26,2025-03-01,Analyst,High-level role on multiple projects.,False
Tech Lead,int:Lisa Adams,int:Principal .NET Engineer,lisa.adams@mail.test,lisaadams,ext_46530ddb,46530ddb,cv_46530ddb,001-606-298-0420x439,301.764.5104x636,1999,Software Engineering,Ireland,British,2025-09-05,2026-01-03,Tech Lead,High-level role on multiple projects.,False
Manager,int:Kristin Rodriguez,int:Consultant Full-stack Engineer,kristin.rodriguez@example.com,kristinrodriguez,ext_010c0791,010c0791,cv_010c0791,698.712.3878x0038,862.205.5543x8404,1989,Software Engineering,Slovenia,Polish,2025-01-24,2025-03-18,Manager,High-level role on multiple projects.,False
Developer,int:Kristin Rodriguez,int:Consultant Full-stack Engineer,kristin.rodriguez@example.com,kristinrodriguez,ext_010c0791,010c0791,cv_010c0791,698.712.3878x0038,862.205.5543x8404,1989,Software Engineering,Slovenia,Polish,2025-06-15,2024-10-20,Developer,High-level role on multiple projects.,True
Analyst,int:Kristin Rodriguez,int:Consultant Full-stack Engineer,kristin.rodriguez@example.com,kristinrodriguez,ext_010c0791,010c0791,cv_010c0791,698.712.3878x0038,862.205.5543x8404,1989,Software Engineering,Slovenia,Polish,2025-04-08,2024-09-05,Analyst,High-level role on multiple projects.,False
Manager,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_e5244e85,e5244e85,cv_e5244e85,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,2024-12-07,2025-12-02,Manager,High-level role on multiple projects.,False
Developer,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_e5244e85,e5244e85,cv_e5244e85,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,2026-03-05,2024-08-22,Developer,High-level role on multiple projects.,False
Architect,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_e5244e85,e5244e85,cv_e5244e85,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,2024-10-29,2025-12-31,Architect,High-level role on multiple projects.,True
Architect,int:Jeffrey Velasquez,int:Lead Data Architect,jeffrey.velasquez@example.org,jeffreyvelasquez,ext_b1f8c8f1,b1f8c8f1,cv_b1f8c8f1,+1-729-383-2482x6292,+1-881-625-2056,1993,Architecture,Ireland,British,2024-09-01,2024-04-26,Architect,High-level role on multiple projects.,True
Manager,int:Steven Torres,int:Associate AWS Engineer,steven.torres@example.org,steventorres,ext_d2d1f5ee,d2d1f5ee,cv_d2d1f5ee,542.531.2209x949,705.417.2897,1993,Cloud Engineering,Australia,Norwegian,2026-02-19,2025-01-19,Manager,,True
Developer,int:Laura Perez,int:Principal DevOps Engineer,laura.perez@example.com,lauraperez,ext_c6b4a7c7,c6b4a7c7,cv_c6b4a7c7,(577)522-3306x0463,827-297-5736,1991,Cloud Engineering,United Kingdom,Polish,2024-08-21,2025-03-30,Developer,High-level role on multiple projects.,False
Analyst,int:Laura Perez,int:Principal DevOps Engineer,laura.perez@example.com,lauraperez,ext_c6b4a7c7,c6b4a7c7,cv_c6b4a7c7,(577)522-3306x0463,827-297-5736,1991,Cloud Engineering,United Kingdom,Polish,2024-04-20,2025-07-23,Analyst,High-level role on multiple projects.,True
Tech Lead,int:Laura Perez,int:Principal DevOps Engineer,laura.perez@example.com,lauraperez,ext_c6b4a7c7,c6b4a7c7,cv_c6b4a7c7,(577)522-3306x0463,827-297-5736,1991,Cloud Engineering,United Kingdom,Polish,2025-10-16,2025-12-13,Tech Lead,High-level role on multiple projects.,True
Developer,int:Andrew Lee,int:Consultant AWS Engineer,andrew.lee@example.com,andrewlee,ext_e6bc2ef7,e6bc2ef7,cv_e6bc2ef7,+1-965-969-9988x081,2385860868,1999,Cloud Engineering,Ireland,Danish,2024-08-30,2024-07-31,Developer,High-level role on multiple projects.,True
Manager,int:Andrew Lee,int:Consultant AWS Engineer,andrew.lee@example.com,andrewlee,ext_e6bc2ef7,e6bc2ef7,cv_e6bc2ef7,+1-965-969-9988x081,2385860868,1999,Cloud Engineering,Ireland,Danish,2026-02-07,2024-06-29,Manager,High-level role on multiple projects.,True
Manager,int:Mark Lin,int:Principal AWS Engineer,mark.lin@mail.test,marklin,ext_7fae4a00,7fae4a00,cv_7fae4a00,976-944-7264x9082,781-929-8266,1970,Cloud Engineering,United Kingdom,Danish,2024-11-27,2024-12-02,Manager,High-level role on multiple projects.,False
Developer,int:Mark Lin,int:Principal AWS Engineer,mark.lin@mail.test,marklin,ext_7fae4a00,7fae4a00,cv_7fae4a00,976-944-7264x9082,781-929-8266,1970,Cloud Engineering,United Kingdom,Danish,2026-02-21,2025-09-20,Developer,High-level role on multiple projects.,True
Analyst,int:Tammy Ramirez,int:Principal Kubernetes Engineer,tammy.ramirez@example.com,tammyramirez,ext_f047cc90,f047cc90,cv_f047cc90,4273937145,417-851-8689,1979,Cloud Engineering,USA,British,2025-01-21,2026-01-21,Analyst,High-level role on multiple projects.,False
Developer,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_2d2945a9,2d2945a9,cv_2d2945a9,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,2024-10-19,2025-08-09,Developer,High-level role on multiple projects.,True
Architect,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_2d2945a9,2d2945a9,cv_2d2945a9,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,2025-06-19,2025-09-05,Architect,High-level role on multiple projects.,True
Manager,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_2d2945a9,2d2945a9,cv_2d2945a9,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,2025-01-10,2025-04-29,Manager,High-level role on multiple projects.,False
Analyst,int:Tina Herrera,int:Consultant .NET Engineer,tina.herrera@example.com,tinaherrera,ext_334b7609,334b7609,cv_334b7609,+1-809-973-3977,599-203-8498,2000,Software Engineering,Ireland,British,2024-09-07,2025-01-05,Analyst,High-level role on multiple projects.,False
Architect,int:Tina Herrera,int:Consultant .NET Engineer,tina.herrera@example.com,tinaherrera,ext_334b7609,334b7609,cv_334b7609,+1-809-973-3977,599-203-8498,2000,Software Engineering,Ireland,British,2024-10-23,2025-10-11,Architect,High-level role on multiple projects.,True
Analyst,int:Sheila Wilson,int:Consultant Oracle Engineer,sheila.wilson@mail.test,sheilawilson,ext_f00587b9,f00587b9,cv_f00587b9,(620)750-2099,401-962-2499,1969,Cloud Engineering,USA,Polish,2024-12-29,2025-11-24,Analyst,High-level role on multiple projects.,True
Developer,int:Tara White,int:Consultant Backend Engineer,tara.white@example.org,tarawhite,ext_0df3d133,0df3d133,cv_0df3d133,001-695-901-4556x1681,(214)358-6833,2002,Software Engineering,United Kingdom,Polish,2025-08-27,2024-09-20,Developer,High-level role on multiple projects.,False
Developer,int:Sydney Baker,int:Principal Enterprise Architect,sydney.baker@example.org,sydneybaker,ext_7d6bc0e0,7d6bc0e0,cv_7d6bc0e0,001-681-779-4695,(599)678-7729,1994,Architecture,Spain,Danish,2025-11-19,2025-12-22,Developer,High-level role on multiple projects.,False
Tech Lead,int:Sydney Baker,int:Principal Enterprise Architect,sydney.baker@example.org,sydneybaker,ext_7d6bc0e0,7d6bc0e0,cv_7d6bc0e0,001-681-779-4695,(599)678-7729,1994,Architecture,Spain,Danish,2025-04-26,2025-03-31,Tech Lead,,False
Analyst,int:Sydney Baker,int:Principal Enterprise Architect,sydney.baker@example.org,sydneybaker,ext_7d6bc0e0,7d6bc0e0,cv_7d6bc0e0,001-681-779-4695,(599)678-7729,1994,Architecture,Spain,Danish,2025-10-10,2024-09-30,Analyst,,True
Architect,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_35094d6c,35094d6c,cv_35094d6c,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,2025-05-20,2026-02-13,Architect,High-level role on multiple projects.,True
Analyst,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_35094d6c,35094d6c,cv_35094d6c,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,2025-06-12,2025-06-19,Analyst,High-level role on multiple projects.,True
Tech Lead,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_35094d6c,35094d6c,cv_35094d6c,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,2025-07-27,2025-06-18,Tech Lead,High-level role on multiple projects.,False
Architect,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_0f126e62,0f126e62,cv_0f126e62,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,2024-06-13,2025-12-29,Architect,High-level role on multiple projects.,True
Developer,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_0f126e62,0f126e62,cv_0f126e62,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,2026-03-05,2026-02-01,Developer,,True
Analyst,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_0f126e62,0f126e62,cv_0f126e62,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,2026-03-24,2024-11-15,Analyst,High-level role on multiple projects.,False
Analyst,int:Catherine Dixon,int:Principal Backend Engineer,catherine.dixon@mail.test,catherinedixon,ext_199170a9,199170a9,cv_199170a9,895.451.2405,001-696-829-1450,1990,Software Engineering,Spain,Danish,2024-12-06,2025-02-27,Analyst,High-level role on multiple projects.,True
Analyst,int:Paul Ray,int:Senior Data Engineer,paul.ray@mail.test,paulray,ext_f9d94ea6,f9d94ea6,cv_f9d94ea6,473-357-4384,(903)617-8078x235,1989,Data Engineering,United Kingdom,Danish,2025-12-11,2024-11-17,Analyst,High-level role on multiple projects.,False
Architect,int:Paul Ray,int:Senior Data Engineer,paul.ray@mail.test,paulray,ext_f9d94ea6,f9d94ea6,cv_f9d94ea6,473-357-4384,(903)617-8078x235,1989,Data Engineering,United Kingdom,Danish,2024-12-06,2025-03-21,Architect,,False
Tech Lead,int:Jonathan Fletcher,int:Consultant Full-stack Engineer,jonathan.fletcher@example.com,jonathanfletcher,ext_c6f6d331,c6f6d331,cv_c6f6d331,001-252-318-2307x68104,670-718-4094x35334,1970,Software Engineering,Spain,British,2025-10-18,2024-06-06,Tech Lead,High-level role on multiple projects.,False
Architect,int:Jonathan Fletcher,int:Consultant Full-stack Engineer,jonathan.fletcher@example.com,jonathanfletcher,ext_c6f6d331,c6f6d331,cv_c6f6d331,001-252-318-2307x68104,670-718-4094x35334,1970,Software Engineering,Spain,British,2025-11-08,2024-10-02,Architect,High-level role on multiple projects.,True
