Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner skill ID,CV Partner skill category ID,Skill name,Year experience,Proficiency (0-5),Is official masterdata (in #{lang})
Amber Blair,int:Amber Blair,int:Principal Backend Engineer,amber.blair@mail.test,amberblair,ext_6ef02489,6ef02489,cv_6ef02489,+1-491-980-5526x9658,001-810-891-0430x06848,1968,Software Engineering,India,Danish,988236c1,78ad89c0,C#,9,4,int:No
Amber Blair,int:Amber Blair,int:Principal Backend Engineer,amber.blair@mail.test,amberblair,ext_6ef02489,6ef02489,cv_6ef02489,+1-491-980-5526x9658,001-810-891-0430x06848,1968,Software Engineering,India,Danish,557aa9a5,549c73c4,Terraform,9,3,int:No
James Collins,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_5d30a5fa,5d30a5fa,cv_5d30a5fa,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,a5ce3021,16e25385,TypeScript,4,3,int:No
James Collins,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_5d30a5fa,5d30a5fa,cv_5d30a5fa,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,a11ded17,9a42ef65,Spark,11,3,int:Yes
James Collins,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_5d30a5fa,5d30a5fa,cv_5d30a5fa,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,e1cc33a7,d5a21dc7,Airflow,3,3,int:No
James Collins,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_5d30a5fa,5d30a5fa,cv_5d30a5fa,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,8059bb90,42a30775,Docker,6,5,int:No
James Collins,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_5d30a5fa,5d30a5fa,cv_5d30a5fa,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,8e02ee68,e73c4ed7,Databricks,13,5,int:No
James Collins,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_5d30a5fa,5d30a5fa,cv_5d30a5fa,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,c52750da,e6d1693c,C#,10,4,int:Yes
Wanda Santos,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_04a2646e,04a2646e,cv_04a2646e,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,f263706b,de245df9,React,13,3,int:Yes
Wanda Santos,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_04a2646e,04a2646e,cv_04a2646e,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,068dca8e,81580bb0,C#,12,2,int:No
Wanda Santos,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_04a2646e,04a2646e,cv_04a2646e,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,c522924d,64d6c2e3,AWS,12,2,int:No
Wanda Santos,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_04a2646e,04a2646e,cv_04a2646e,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,bd292e46,c0731cc1,Azure,3,3,int:Yes
Samuel Holmes,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_d92bf611,d92bf611,cv_d92bf611,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,9effe4a7,db8a2219,Terraform,9,4,int:No
Samuel Holmes,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_d92bf611,d92bf611,cv_d92bf611,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,fa97cb35,97f2dc21,GCP,5,5,int:Yes
Samuel Holmes,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_d92bf611,d92bf611,cv_d92bf611,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,3b34afb6,294e7f3c,Docker,10,4,int:Yes
Samuel Holmes,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_d92bf611,d92bf611,cv_d92bf611,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,d1bdc766,64554bc0,TypeScript,6,5,int:No
Samuel Holmes,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_d92bf611,d92bf611,cv_d92bf611,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,071a81fa,5b7c9a83,Power BI,1,1,int:Yes
Samuel Holmes,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_d92bf611,d92bf611,cv_d92bf611,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,e0dc73a0,d3329037,Spark,11,2,int:No
David Walker,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_0ac3ec36,0ac3ec36,cv_0ac3ec36,3867353654,980-623-8061,1969,Data Engineering,India,British,0395be09,af7acbf0,Azure,9,5,int:Yes
David Walker,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_0ac3ec36,0ac3ec36,cv_0ac3ec36,3867353654,980-623-8061,1969,Data Engineering,India,British,f38b282c,0e551919,Python,10,1,int:No
David Walker,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_0ac3ec36,0ac3ec36,cv_0ac3ec36,3867353654,980-623-8061,1969,Data Engineering,India,British,a1f3db3b,926cf033,GCP,10,3,int:Yes
David Walker,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_0ac3ec36,0ac3ec36,cv_0ac3ec36,3867353654,980-623-8061,1969,Data Engineering,India,British,1dc4f48d,a9bc04b5,.NET,5,4,int:Yes
David Walker,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_0ac3ec36,0ac3ec36,cv_0ac3ec36,3867353654,980-623-8061,1969,Data Engineering,India,British,b92897d6,bf243905,dbt,10,4,int:No
David Walker,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_0ac3ec36,0ac3ec36,cv_0ac3ec36,3867353654,980-623-8061,1969,Data Engineering,India,British,4f0c0225,27f9c05e,Oracle,15,4,int:No
Matthew Chapman,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_6445ff31,6445ff31,cv_6445ff31,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,29a70703,401b5638,AWS,4,2,int:Yes
Matthew Chapman,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_6445ff31,6445ff31,cv_6445ff31,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,feed9a62,3283a2e4,C#,13,5,int:No
Matthew Chapman,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_6445ff31,6445ff31,cv_6445ff31,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,fac51c5e,95289fcf,Snowflake,15,2,int:Yes
Matthew Chapman,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_6445ff31,6445ff31,cv_6445ff31,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,0d505118,245bf931,Airflow,11,5,int:No
Matthew Chapman,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_6445ff31,6445ff31,cv_6445ff31,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,9bc06c55,1985e534,TypeScript,3,1,int:No
Matthew Chapman,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_6445ff31,6445ff31,cv_6445ff31,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,6d571002,5df1b97f,Python,9,3,int:No
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,9fc14dec,d78ed003,Terraform,13,5,int:No
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,0f6d5fbb,c5b194d3,Spark,1,5,int:No
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,a401e97f,dde84e7a,Kubernetes,12,1,int:No
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,364e7613,3c483255,C#,2,4,int:No
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_aab49e6f,aab49e6f,cv_aab49e6f,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,4c839977,718b1566,AWS,8,5,int:No
Chad Welch,int:Chad Welch,int:Principal Full-stack Engineer,chad.welch@example.com,chadwelch,ext_78a65f8c,78a65f8c,cv_78a65f8c,+1-761-799-0623x4456,943.713.2912x127,1982,Software Engineering,United Kingdom,Danish,5909981b,5a90e94a,dbt,13,2,int:Yes
Chad Welch,int:Chad Welch,int:Principal Full-stack Engineer,chad.welch@example.com,chadwelch,ext_78a65f8c,78a65f8c,cv_78a65f8c,+1-761-799-0623x4456,943.713.2912x127,1982,Software Engineering,United Kingdom,Danish,f89351d3,78e99bc2,GCP,7,1,int:No
Chad Welch,int:Chad Welch,int:Principal Full-stack Engineer,chad.welch@example.com,chadwelch,ext_78a65f8c,78a65f8c,cv_78a65f8c,+1-761-799-0623x4456,943.713.2912x127,1982,Software Engineering,United Kingdom,Danish,46bd0c02,b7e34b83,Oracle,9,5,int:No
Jeremy Whitehead,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_a8642c79,a8642c79,cv_a8642c79,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,03f9a2cf,cdd03c5c,Databricks,13,1,int:Yes
Jeremy Whitehead,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_a8642c79,a8642c79,cv_a8642c79,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,1a1e327e,6f561968,.NET,4,4,int:No
Jeremy Whitehead,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_a8642c79,a8642c79,cv_a8642c79,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,a0ef1006,15ae8670,Power BI,14,2,int:Yes
Jeremy Whitehead,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_a8642c79,a8642c79,cv_a8642c79,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,d32087b5,681c481e,Snowflake,6,5,int:No
Jeremy Whitehead,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_a8642c79,a8642c79,cv_a8642c79,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,0096a9b1,fab9982d,dbt,14,1,int:Yes
Michele Jones,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_c4cab599,c4cab599,cv_c4cab599,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,24082353,8f4b45bc,SQL,8,3,int:Yes
Michele Jones,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_c4cab599,c4cab599,cv_c4cab599,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,7d0673d1,a590621a,Azure,8,3,int:Yes
Michele Jones,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_c4cab599,c4cab599,cv_c4cab599,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,2e0263b9,45d21a74,Kubernetes,3,3,int:Yes
John Caldwell,int:John Caldwell,int:Principal Databricks Engineer,john.caldwell@example.org,johncaldwell,ext_e6905c65,e6905c65,cv_e6905c65,(796)567-0662,(544)672-0999,1979,Data Engineering,Australia,British,e927c8ea,53c9f5d3,Docker,2,1,int:No
John Caldwell,int:John Caldwell,int:Principal Databricks Engineer,john.caldwell@example.org,johncaldwell,ext_e6905c65,e6905c65,cv_e6905c65,(796)567-0662,(544)672-0999,1979,Data Engineering,Australia,British,95118ade,3ac0c10a,Terraform,8,3,int:No
John Caldwell,int:John Caldwell,int:Principal Databricks Engineer,john.caldwell@example.org,johncaldwell,ext_e6905c65,e6905c65,cv_e6905c65,(796)567-0662,(544)672-0999,1979,Data Engineering,Australia,British,e3b80ac2,3816bc70,Azure,2,5,int:Yes
John Caldwell,int:John Caldwell,int:Principal Databricks Engineer,john.caldwell@example.org,johncaldwell,ext_e6905c65,e6905c65,cv_e6905c65,(796)567-0662,(544)672-0999,1979,Data Engineering,Australia,British,f8a67da3,a8f2f754,Python,7,2,int:No
Jason Anderson,int:Jason Anderson,int:Consultant Analytics Engineer,jason.anderson@example.com,jasonanderson,ext_f7500785,f7500785,cv_f7500785,268.870.1462x6383,001-257-787-5985x642,1974,Data Engineering,United Kingdom,Danish,471926ca,34721d28,Kubernetes,11,5,int:No
Jason Anderson,int:Jason Anderson,int:Consultant Analytics Engineer,jason.anderson@example.com,jasonanderson,ext_f7500785,f7500785,cv_f7500785,268.870.1462x6383,001-257-787-5985x642,1974,Data Engineering,United Kingdom,Danish,c12ddb6a,efc142a6,React,5,1,int:No
Jason Anderson,int:Jason Anderson,int:Consultant Analytics Engineer,jason.anderson@example.com,jasonanderson,ext_f7500785,f7500785,cv_f7500785,268.870.1462x6383,001-257-787-5985x642,1974,Data Engineering,United Kingdom,Danish,36fc810e,6d834a09,GCP,3,5,int:Yes
Jason Anderson,int:Jason Anderson,int:Consultant Analytics Engineer,jason.anderson@example.com,jasonanderson,ext_f7500785,f7500785,cv_f7500785,268.870.1462x6383,001-257-787-5985x642,1974,Data Engineering,United Kingdom,Danish,b778360c,23b8eca5,Python,4,1,int:Yes
Selena Duncan,int:Selena Duncan,int:Principal Databricks Engineer,selena.duncan@example.org,selenaduncan,ext_b207a278,b207a278,cv_b207a278,+1-530-540-7859x321,780-239-6522x395,1993,Data Engineering,Spain,Danish,1585372c,005e19fc,Kafka,12,5,int:No
Selena Duncan,int:Selena Duncan,int:Principal Databricks Engineer,selena.duncan@example.org,selenaduncan,ext_b207a278,b207a278,cv_b207a278,+1-530-540-7859x321,780-239-6522x395,1993,Data Engineering,Spain,Danish,fad5dfc4,d4a54850,Node.js,8,3,int:No
Selena Duncan,int:Selena Duncan,int:Principal Databricks Engineer,selena.duncan@example.org,selenaduncan,ext_b207a278,b207a278,cv_b207a278,+1-530-540-7859x321,780-239-6522x395,1993,Data Engineering,Spain,Danish,a59386bc,80987376,Terraform,9,4,int:No
Thomas Mueller,int:Thomas Mueller,int:Senior Data Engineer,thomas.mueller@example.org,thomasmueller,ext_589daaff,589daaff,cv_589daaff,001-259-392-9378x427,5394308705,1977,Data Engineering,United Kingdom,Danish,d6cdad2a,ca1d6835,Azure,13,3,int:No
Thomas Mueller,int:Thomas Mueller,int:Senior Data Engineer,thomas.mueller@example.org,thomasmueller,ext_589daaff,589daaff,cv_589daaff,001-259-392-9378x427,5394308705,1977,Data Engineering,United Kingdom,Danish,2cead939,3c10866f,Python,1,4,int:Yes
Thomas Mueller,int:Thomas Mueller,int:Senior Data Engineer,thomas.mueller@example.org,thomasmueller,ext_589daaff,589daaff,cv_589daaff,001-259-392-9378x427,5394308705,1977,Data Engineering,United Kingdom,Danish,c4f68a4c,f3678f85,Node.js,6,2,int:Yes
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,86ab096c,02a17257,AWS,2,1,int:No
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,30e23d49,2a52eee3,Kubernetes,6,4,int:No
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,30721e4c,90e238ce,Spark,10,4,int:Yes
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,3e8bffe1,78159fda,dbt,2,2,int:No
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,a3f304c5,81c35ceb,.NET,9,2,int:No
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_f4531fb8,f4531fb8,cv_f4531fb8,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,8648515b,4adbc905,React,8,2,int:Yes
Collin Jordan,int:Collin Jordan,int:Principal ML Engineer,collin.jordan@example.com,collinjordan,ext_b7364c75,b7364c75,cv_b7364c75,542-320-9690x2959,525.513.5521x5704,1994,AI/ML,USA,Danish,16ff79fe,8a31441b,JavaScript,6,2,int:No
Collin Jordan,int:Collin Jordan,int:Principal ML Engineer,collin.jordan@example.com,collinjordan,ext_b7364c75,b7364c75,cv_b7364c75,542-320-9690x2959,525.513.5521x5704,1994,AI/ML,USA,Danish,e1ab9cad,9c3964ae,C#,8,2,int:No
Collin Jordan,int:Collin Jordan,int:Principal ML Engineer,collin.jordan@example.com,collinjordan,ext_b7364c75,b7364c75,cv_b7364c75,542-320-9690x2959,525.513.5521x5704,1994,AI/ML,USA,Danish,188db4f8,eb15af0b,React,11,2,int:No
Rodney Owens,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_11a1963c,11a1963c,cv_11a1963c,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,dabcc7cb,f2f724cd,Power BI,12,4,int:No
Rodney Owens,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_11a1963c,11a1963c,cv_11a1963c,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,f9937413,b8330834,TypeScript,9,3,int:No
Rodney Owens,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_11a1963c,11a1963c,cv_11a1963c,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,391e6a3a,b9be253f,Python,14,4,int:Yes
Rodney Owens,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_11a1963c,11a1963c,cv_11a1963c,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,f3187917,b55c2a34,Databricks,2,2,int:Yes
Rodney Owens,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_11a1963c,11a1963c,cv_11a1963c,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,1ba02077,6476a410,C#,12,3,int:Yes
Rodney Owens,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_11a1963c,11a1963c,cv_11a1963c,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,9f65bf51,8bd81736,Azure,4,2,int:No
Jessica Nunez,int:Jessica Nunez,int:Consultant Analytics Engineer,jessica.nunez@example.org,jessicanunez,ext_166f729c,166f729c,cv_166f729c,911-252-6218x159,(629)662-0153x36884,1987,Data Engineering,USA,Norwegian,0adc85e5,a73a6af6,Airflow,6,1,int:Yes
Jessica Nunez,int:Jessica Nunez,int:Consultant Analytics Engineer,jessica.nunez@example.org,jessicanunez,ext_166f729c,166f729c,cv_166f729c,911-252-6218x159,(629)662-0153x36884,1987,Data Engineering,USA,Norwegian,64bc0432,989665ef,SQL,15,3,int:Yes
Jessica Nunez,int:Jessica Nunez,int:Consultant Analytics Engineer,jessica.nunez@example.org,jessicanunez,ext_166f729c,166f729c,cv_166f729c,911-252-6218x159,(629)662-0153x36884,1987,Data Engineering,USA,Norwegian,d0f4a3c3,e3e954f5,Docker,4,3,int:No
Jessica Nunez,int:Jessica Nunez,int:Consultant Analytics Engineer,jessica.nunez@example.org,jessicanunez,ext_166f729c,166f729c,cv_166f729c,911-252-6218x159,(629)662-0153x36884,1987,Data Engineering,USA,Norwegian,8583bc0f,e41b5b15,Kubernetes,10,5,int:Yes
Tracey Garcia,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_317ecb80,317ecb80,cv_317ecb80,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,c5dac90c,b817b75e,Airflow,11,3,int:No
Tracey Garcia,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_317ecb80,317ecb80,cv_317ecb80,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,88cb603f,7a68e03c,GCP,11,4,int:No
Tracey Garcia,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_317ecb80,317ecb80,cv_317ecb80,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,e2cb7dfb,7b545f53,C#,13,3,int:Yes
Tracey Garcia,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_317ecb80,317ecb80,cv_317ecb80,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,50268a6d,3872a0f4,JavaScript,8,4,int:Yes
Tracey Garcia,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_317ecb80,317ecb80,cv_317ecb80,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,1fd5f5b4,36f15ea0,SQL,7,5,int:No
Tracey Garcia,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_317ecb80,317ecb80,cv_317ecb80,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,0971a11d,0166a0ab,Node.js,5,2,int:Yes
Richard Morgan,int:Richard Morgan,int:Associate ML Engineer,richard.morgan@example.org,richardmorgan,ext_4d002250,4d002250,cv_4d002250,674.918.6256x5270,543.249.0211x586,1976,AI/ML,Ireland,Polish,67089053,3e4eccec,Azure,6,1,int:Yes
Richard Morgan,int:Richard Morgan,int:Associate ML Engineer,richard.morgan@example.org,richardmorgan,ext_4d002250,4d002250,cv_4d002250,674.918.6256x5270,543.249.0211x586,1976,AI/ML,Ireland,Polish,300b19ba,d0dd4455,Terraform,14,2,int:No
Richard Morgan,int:Richard Morgan,int:Associate ML Engineer,richard.morgan@example.org,richardmorgan,ext_4d002250,4d002250,cv_4d002250,674.918.6256x5270,543.249.0211x586,1976,AI/ML,Ireland,Polish,31422ba3,885f125d,GCP,15,4,int:No
Michelle Wright,int:Michelle Wright,int:Lead Data Engineer,michelle.wright@mail.test,michellewright,ext_c3e583ae,c3e583ae,cv_c3e583ae,(486)387-9374x1608,001-672-723-3206x16329,1985,Data Engineering,Spain,Polish,ea965cd1,fd64af28,Node.js,14,5,int:No
Michelle Wright,int:Michelle Wright,int:Lead Data Engineer,michelle.wright@mail.test,michellewright,ext_c3e583ae,c3e583ae,cv_c3e583ae,(486)387-9374x1608,001-672-723-3206x16329,1985,Data Engineering,Spain,Polish,c78f60cc,0722bcd7,Databricks,8,4,int:No
Michelle Wright,int:Michelle Wright,int:Lead Data Engineer,michelle.wright@mail.test,michellewright,ext_c3e583ae,c3e583ae,cv_c3e583ae,(486)387-9374x1608,001-672-723-3206x16329,1985,Data Engineering,Spain,Polish,019ae1fe,b2b2b405,Terraform,3,5,int:No
James West,int:James West,int:Associate Python Developer,james.west@example.org,jameswest,ext_20a9b107,20a9b107,cv_20a9b107,001-811-368-6854x8709,(622)899-9119x14856,1997,Data Engineering,Australia,Polish,437b6a6b,643e8bf0,C#,2,5,int:Yes
James West,int:James West,int:Associate Python Developer,james.west@example.org,jameswest,ext_20a9b107,20a9b107,cv_20a9b107,001-811-368-6854x8709,(622)899-9119x14856,1997,Data Engineering,Australia,Polish,c2e0d55d,4e0fe419,.NET,14,1,int:No
James West,int:James West,int:Associate Python Developer,james.west@example.org,jameswest,ext_20a9b107,20a9b107,cv_20a9b107,001-811-368-6854x8709,(622)899-9119x14856,1997,Data Engineering,Australia,Polish,4e496d92,b42bd881,JavaScript,9,3,int:Yes
Robert Ramirez,int:Robert Ramirez,int:Consultant MLOps Engineer,robert.ramirez@example.org,robertramirez,ext_bbfead35,bbfead35,cv_bbfead35,+1-279-897-0246x2996,430-674-5054x44713,1999,Data Engineering,Ireland,Norwegian,3b3be406,2176bfc9,JavaScript,2,1,int:No
Robert Ramirez,int:Robert Ramirez,int:Consultant MLOps Engineer,robert.ramirez@example.org,robertramirez,ext_bbfead35,bbfead35,cv_bbfead35,+1-279-897-0246x2996,430-674-5054x44713,1999,Data Engineering,Ireland,Norwegian,503ee232,1beeaf30,Python,10,5,int:Yes
Robert Ramirez,int:Robert Ramirez,int:Consultant MLOps Engineer,robert.ramirez@example.org,robertramirez,ext_bbfead35,bbfead35,cv_bbfead35,+1-279-897-0246x2996,430-674-5054x44713,1999,Data Engineering,Ireland,Norwegian,b3452422,d00f5da6,Airflow,5,3,int:No
Robert Ramirez,int:Robert Ramirez,int:Consultant MLOps Engineer,robert.ramirez@example.org,robertramirez,ext_bbfead35,bbfead35,cv_bbfead35,+1-279-897-0246x2996,430-674-5054x44713,1999,Data Engineering,Ireland,Norwegian,0d86dfbe,46bc32dd,Docker,5,4,int:Yes
John Leblanc,int:John Leblanc,int:Consultant Analytics Engineer,john.leblanc@mail.test,johnleblanc,ext_1653bebf,1653bebf,cv_1653bebf,001-775-246-9137x3678,521.248.6289x02330,1987,Data Engineering,USA,British,d6e217e0,9c49556e,Kubernetes,4,1,int:No
John Leblanc,int:John Leblanc,int:Consultant Analytics Engineer,john.leblanc@mail.test,johnleblanc,ext_1653bebf,1653bebf,cv_1653bebf,001-775-246-9137x3678,521.248.6289x02330,1987,Data Engineering,USA,British,d836a0dd,6e87b470,SQL,4,5,int:No
